,0,1,2,3,4,5,6,7,8,9,10,11
4894,0704140108000019150,床暖房の1000世帯当たり所有数量（二人以上の世帯）,,3,3,1,畳,2014CY00,9999CY00,"床暖房所有数量（二人以上の世帯）=事業用，借り物，預り物，使用に耐えないものを除く床暖房1,000世帯当たりの所有数量",,社会･人口統計体系
4895,0704140108000019160,太陽光発電システムの1000世帯当たり所有数量（二人以上の世帯）,,3,2,1,台,2014CY00,9999CY00,"太陽光発電システム所有数量（二人以上の世帯）=事業用，借り物，預り物，使用に耐えないものを除く太陽光発電システム1,000世帯当たりの所有数量",,社会･人口統計体系
4896,0704140108000019160,太陽光発電システムの1000世帯当たり所有数量（二人以上の世帯）,,3,3,1,台,2014CY00,9999CY00,"太陽光発電システム所有数量（二人以上の世帯）=事業用，借り物，預り物，使用に耐えないものを除く太陽光発電システム1,000世帯当たりの所有数量",,社会･人口統計体系
4897,0704140108000019170,タブレット端末の1000世帯当たり所有数量（二人以上の世帯）,,3,2,1,台,2014CY00,9999CY00,"タブレット端末所有数量（二人以上の世帯）=事業用，借り物，預り物，使用に耐えないものを除くタブレット端末1,000世帯当たりの所有数量",,社会･人口統計体系
4898,0704140108000019170,タブレット端末の1000世帯当たり所有数量（二人以上の世帯）,,3,3,1,台,2014CY00,9999CY00,"タブレット端末所有数量（二人以上の世帯）=事業用，借り物，預り物，使用に耐えないものを除くタブレット端末1,000世帯当たりの所有数量",,社会･人口統計体系
4899,0704140208000010010,自動車の1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,自動車 所有数量 勤労,3,2,1,台,1984CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,,全国消費実態調査
4900,0704140208000010010,自動車の1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,自動車 所有数量 勤労,3,3,1,台,1984CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,,全国消費実態調査
4901,0704140208000010020,携帯電話の1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,携帯電話 所有数量 勤労,3,2,1,台,1999CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,2009年以前は「携帯電話（PHSを含む）」として型式を問わず調査していた。;2014年はPHSを含み、スマートフォンを除く。,全国消費実態調査
4902,0704140208000010020,携帯電話の1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,携帯電話 所有数量 勤労,3,3,1,台,1999CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,2009年以前は「携帯電話（PHSを含む）」として型式を問わず調査していた。;2014年はPHSを含み、スマートフォンを除く。,全国消費実態調査
4903,0704140208000010030,スマートフォンの1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,スマホ 所有数量 勤労,3,2,1,台,2014CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,,全国消費実態調査
4904,0704140208000010030,スマートフォンの1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,スマホ 所有数量 勤労,3,3,1,台,2014CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,,全国消費実態調査
4905,0704140208000010040,パソコン（デスクトップ型）の1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,デスクトップPC 所有数量 勤労,3,2,1,台,1984CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,2009年以前はノート型を含む。,全国消費実態調査
4906,0704140208000010040,パソコン（デスクトップ型）の1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,デスクトップPC 所有数量 勤労,3,3,1,台,2014CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,,全国消費実態調査
4907,0704140208000010050,パソコン（ノート型）の1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,ノートPC 所有数量 勤労,3,2,1,台,2014CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,モバイル・ネットブックを含む。,全国消費実態調査
4908,0704140208000010050,パソコン（ノート型）の1000世帯当たり所有数量（二人以上の世帯のうち勤労者世帯）,ノートPC 所有数量 勤労,3,3,1,台,2014CY00,9999CY00,勤労者世帯=世帯主が会社，官公庁，学校，工場，商店などに勤めている世帯;耐久消費財=住居の設備，家具類，冷暖房用器具，一般家事用品，教養娯楽用品，自動車など約40品目の1000世帯当たりの耐久消費財所有数量,,全国消費実態調査
4909,0704200100010010000,農家総所得,,3,2,1,千円,1975CY00,2003CY00,,,社会･人口統計体系
4910,0704200100010010000,農家総所得,,3,3,1,千円,1975CY00,2003CY00,,,社会･人口統計体系
4911,0704200100010010010,農業所得,,3,2,1,千円,1985CY00,2003CY00,,,社会･人口統計体系
4912,0704200100010010010,農業所得,,3,3,1,千円,1985CY00,2003CY00,,,社会･人口統計体系
4913,0704200100020010010,農外所得,,3,2,1,千円,1985CY00,2003CY00,,,社会･人口統計体系
4914,0704200100020010010,農外所得,,3,3,1,千円,1985CY00,2003CY00,,,社会･人口統計体系
4915,0704200101000010020,農家収入（可処分所得）,,3,2,1,千円,1975CY00,2003CY00,,,社会･人口統計体系
4916,0704200101000010020,農家収入（可処分所得）,,3,3,1,千円,1975CY00,2003CY00,,,社会･人口統計体系
4917,0704200201000010010,農家支出（家計費）,,3,2,1,千円,1980CY00,2003CY00,,,社会･人口統計体系
4918,0704200201000010010,農家支出（家計費）,,3,3,1,千円,1980CY00,2003CY00,,,社会･人口統計体系
4919,0704200201000020020,農家支出（平均消費性向）,,3,2,1,%,1985CY00,2003CY00,,,社会･人口統計体系
4920,0704200201000020020,農家支出（平均消費性向）,,3,3,1,%,1985CY00,2003CY00,,,社会･人口統計体系
4921,0705010101000010000,国内総生産（支出側）（名目）2000年基準,名･支)国内総生産2000,2,2,1,10億円,19801Q00,20111Q00,国内需要=民間需要（民間最終消費支出＋民間住宅＋民間企業設備＋民間在庫変動）＋公的需要（政府最終消費支出＋公的固定資本形成＋公的在庫変動）　,,国民経済計算
4922,0705010101000010000,（季節調整値）国内総生産（支出側）（名目）2000年基準,季・名）国内総生産2000,2,2,2,10億円,19801Q00,20111Q00,国内需要=民間需要（民間最終消費支出＋民間住宅＋民間企業設備＋民間在庫変動）＋公的需要（政府最終消費支出＋公的固定資本形成＋公的在庫変動）　,,国民経済計算
4923,0705010101000010000,国内総生産（支出側）（名目）2000年基準,名･支)国内総生産2000,3,2,1,10億円,1980CY00,2010CY00,国内需要=民間需要（民間最終消費支出＋民間住宅＋民間企業設備＋民間在庫変動）＋公的需要（政府最終消費支出＋公的固定資本形成＋公的在庫変動）　,,国民経済計算
4924,0705010101000010000,国内総生産（支出側）（名目）2000年基準,名･支)国内総生産2000,4,2,1,10億円,1980FY00,2010FY00,国内需要=民間需要（民間最終消費支出＋民間住宅＋民間企業設備＋民間在庫変動）＋公的需要（政府最終消費支出＋公的固定資本形成＋公的在庫変動）　,,国民経済計算
4925,0705010101000010050,財貨・サービスの純輸出（名目）2000年基準,名)財･サ純輸出2000,2,2,1,10億円,19801Q00,20111Q00,国民総所得=国民総所得（名目）＝国内総生産＋海外からの所得の純受取\n国民総所得（実質）＝国内総所得（国内総生産＋交易利得）＋海外からの所得の純受取,,国民経済計算
4926,0705010101000010050,（季節調整値）財貨・サービスの純輸出（名目）2000年基準,季・名）財貨・サービスの純輸出2000,2,2,2,10億円,19801Q00,20111Q00,国民総所得=国民総所得（名目）＝国内総生産＋海外からの所得の純受取\n国民総所得（実質）＝国内総所得（国内総生産＋交易利得）＋海外からの所得の純受取,,国民経済計算
4927,0705010101000010050,財貨・サービスの純輸出（名目）2000年基準,名)財･サ純輸出2000,3,2,1,10億円,1980CY00,2010CY00,国民総所得=国民総所得（名目）＝国内総生産＋海外からの所得の純受取\n国民総所得（実質）＝国内総所得（国内総生産＋交易利得）＋海外からの所得の純受取,,国民経済計算
4928,0705010101000010050,財貨・サービスの純輸出（名目）2000年基準,名)財･サ純輸出2000,4,2,1,10億円,1980FY00,2010FY00,国民総所得=国民総所得（名目）＝国内総生産＋海外からの所得の純受取\n国民総所得（実質）＝国内総所得（国内総生産＋交易利得）＋海外からの所得の純受取,,国民経済計算
